query_id,queries,passages,labels
0f2527b4-5fd7-408d-bb65-647ab2a3aff8,中国目前在全球半导体消费市场中的地位如何？,"随后，央视新闻披露，断供4年间，华为加大自主研发，通过与国内厂商合作，在芯片等多个技术方面取得了较大突破。该系列新机采用“中国芯”，1万多个零部件已实现国产化。



一石激起千层浪，华为自研芯片的推出，是否标志着国产半导体在先进制程的重大突破？半导体行业周期呈现什么特征？哪些环节值得关注？朱雀基金TMT研究组分享如下：",0
0f2527b4-5fd7-408d-bb65-647ab2a3aff8,中国目前在全球半导体消费市场中的地位如何？,"想要进一步了解下，看到各种IGBT，CPU，GPU等等，更是摸不清头脑，这里，就来给大家分析一下芯片行业，看看这个行业是否值得投资

世界上第一台通用的计算机有30吨中，把30吨的东西集成到指甲盖的大小，这就是芯片了，芯片所在的半导体产业规模很庞大，内部各个环节分工明确，合作紧密。对应的产业还可以分成核心产业链和支撑产业链。我们可以理解为盖房子的地基，架构以及需要的水泥转头等工具。

核心产业包括半导体产品的设计，制造和分装测试。",0
0f2527b4-5fd7-408d-bb65-647ab2a3aff8,中国目前在全球半导体消费市场中的地位如何？,华为自研芯片的推出意味着国内在半导体先进制程大规模生产又进了一步，但并不代表“卡脖子”的风险解除，在看到进步的同时，我们还是要保持冷静，综合来看，这一次进步为我们与美国的博弈增加了谈判的筹码。,0
0f2527b4-5fd7-408d-bb65-647ab2a3aff8,中国目前在全球半导体消费市场中的地位如何？,"全球半导体的资本支出的不断增长，也是行业进入门槛较高的一种体现，民间资本往往并不青睐于投资这样的领域，需要政府牵头带动。



据Gartner数据，2017年全球半导体行业资本支出营收占比为23.5%，占比较2016年提升1.8pct，整体行业的资本支出在提高。从2008年到2016年，除了09年金融危机时，行业的资本支出相较营收收入比例有所下调，行业的资本投入占收入的比例在20%附近波动。",0
92f1ab48-d602-44a2-89e1-f0af6e1e858d,除了智能手机和平板电脑市场，哪些物联网市场在中国快速发展？,中国已稳居为全球最大的半导体消费市场。近十余年来随着全球集成电路市场逐渐步入成熟发展阶段，全球产业增速有所放缓，然而与此同时，伴随着我国经济的高速发展，我国智能手机、平板电脑、汽车电子、工业控制、仪器仪表以及智能照明、智能家居等物联网市场快速发展，尤其智能手机和平板电脑市场快速增长，我国对各类集成电路产品需求不断增长，2017年我国半导体消费市场规模在全球市场中所占比已达32%。,1
92f1ab48-d602-44a2-89e1-f0af6e1e858d,除了智能手机和平板电脑市场，哪些物联网市场在中国快速发展？,作为A股半导体设备龙头，北方华创受益于公司半导体设备业务的市场占有率稳步提升及经营效率不断提高，今年上半年实现营业收入78.2亿元~89.5亿元，同比增长43.65%~64.41%，归母净利润16.7亿元~19.3亿元，比上年同期增长121.30%~155.76%。相比之下，去年上半年公司归母净利润7.55亿元，同比增长1.43倍，延续高速增长。,0
92f1ab48-d602-44a2-89e1-f0af6e1e858d,除了智能手机和平板电脑市场，哪些物联网市场在中国快速发展？,"例如一条16nm先进制程的半导体代工厂投资额高达120-150亿美元，全球将只有Intel、台积电、三星这三家企业可以承担如此巨大的资本开支，其他企业已无力跟进，先进制造产能将快速集中。

图 全球半导体销售额

图片资料来源：资产信息网 千际投行 Choice

在半导体行业当中，半导体材料是此行业的支撑业。半导体材料是指导电率介于金属和绝缘体之间材料。半导体材料的电阻率在1mΩ•cm～1GΩ•cm之间，一般情况下其电导率随温度的升高而增大。",0
92f1ab48-d602-44a2-89e1-f0af6e1e858d,除了智能手机和平板电脑市场，哪些物联网市场在中国快速发展？,"随着全球经济的逐步复苏，PC、手机、液晶电视等消费类电子产品需求不断增加，新兴应用领域(物联网、可穿戴设备、云计算、大数据、新能源、医疗电子和安防电子等)需求强劲，并且存储器价格大幅上涨，据WSTS数据，2017年全球半导体销售规模达到4,122亿美元/yoy+21.6%，2014~2017年CAGR约为7.8%。

据WSTS预测，2018年全球半导体市场规模有望增长至4,512亿美元/yoy+9.5%，市场景气度有望延续，再创历史新高。",0
92f1ab48-d602-44a2-89e1-f0af6e1e858d,除了智能手机和平板电脑市场，哪些物联网市场在中国快速发展？,"现金流量分析：通过分析现金流量表中的经营、投资和筹资活动，评估公司的现金流量状况和经营管理能力。

盈利能力分析：包括ROE（净资产收益率）、ROA（总资产收益率）、EPS（每股收益）等指标，反映公司的盈利能力和效率。

通过以上分析，可以全面了解半导体行业公司的财务状况和经营绩效，为投资者提供决策依据。需要注意的是，投资决策应该综合考虑公司的财务状况、市场前景、行业发展趋势等因素，谨慎做出决策。",0
f8442043-d37c-4705-9fc4-5c51c3571b19,2017年我国半导体消费市场在全球市场中所占比是多少？,中国已稳居为全球最大的半导体消费市场。近十余年来随着全球集成电路市场逐渐步入成熟发展阶段，全球产业增速有所放缓，然而与此同时，伴随着我国经济的高速发展，我国智能手机、平板电脑、汽车电子、工业控制、仪器仪表以及智能照明、智能家居等物联网市场快速发展，尤其智能手机和平板电脑市场快速增长，我国对各类集成电路产品需求不断增长，2017年我国半导体消费市场规模在全球市场中所占比已达32%。,1
f8442043-d37c-4705-9fc4-5c51c3571b19,2017年我国半导体消费市场在全球市场中所占比是多少？,"半导体产品的工艺和制造技术难度高、技术研发周期较长，这需要长时间的技术积累，短时间的高速增长难以实现技术赶超。受摩尔定律的约束，每个厂商都会持续推动创新，半导体的投资额最近几年也不断突破更高的水平。

据Gartner数据，2017年全球半导体资本支出为970亿美金，创过去5年新高。Gartner预计，2018、2019年全球半导体资本支出将分别增长9.0%和5.0%，资本支出金额分别为1057.3亿美元和1110亿美元。",0
f8442043-d37c-4705-9fc4-5c51c3571b19,2017年我国半导体消费市场在全球市场中所占比是多少？,"本土企业中，包括上海中微半导体、北方华创、长川科技、北京华峰等业内少数专用设备制造商通过多年的研发和积累，已掌握了相关核心技术，拥有自主知识产权，具备一定规模和品牌知名度，占据了一定市场份额。

在02专项和大基金的扶持下，国内的半导体制造企业如:北方华创、中微半导体、沈阳拓荆等已经在技术上取得了一系列突破，多种半导体设备研制成功。",0
f8442043-d37c-4705-9fc4-5c51c3571b19,2017年我国半导体消费市场在全球市场中所占比是多少？,"图 半导体产品链和技术

图片

资料来源：资产信息网 千际投行

按照富士电机和三菱电机的标准，目前IGBT芯片经历了7代：衬底从PT穿通，NPT非穿通到FS场截止，栅极从平面到Trench沟槽，最后到微沟槽。芯片面积、工艺线宽、通态饱和压陈、关断时间、功率损耗等各项指标经历了不断的优化，断态电压也从600V提高到6500V以上。每一代工艺的提升都是对于材料更高效的利用。",0
f8442043-d37c-4705-9fc4-5c51c3571b19,2017年我国半导体消费市场在全球市场中所占比是多少？,在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等多方因素的共同带动下，同时随着云计算、大数据、物联网等领域的逐步成熟，考虑到过去四年增速保持20%以上，2011~2017年复合增速达19%，以及《国家集成电路产业发展推进纲要》的目标增速和国家集成电路产业投资基金的大力推动，我们认为2018~2020年中国集成电路产业销售规模有望保持20%左右的增速。,0
61fe954c-3e41-4404-ab50-7bc4763c88f5,根据上下文信息，你认为我国集成电路产业发展的速度快于全球水平的原因是什么？,"2017年我国集成电路销售规模已破5000亿元，2011~2017年复合增速达19%。

 

我国集成电路市场虽起步较晚，但受益于国家大力支持及全球集成电路产业向我国转移趋势加快，我国集成电路产业发展速度明显快于全球水平。

2008、2009年受到全球金融危机和全球半导体产业持续低迷的影响，我国集成电路市场规模连续两年呈负增长，分别下降1%和11%。",1
61fe954c-3e41-4404-ab50-7bc4763c88f5,根据上下文信息，你认为我国集成电路产业发展的速度快于全球水平的原因是什么？,"半导体材料的特性是在它们的禁带宽度内，只有一部分电子能够被激发而具有导电性，这使得半导体成为电子学和计算机科学中最重要的材料之一。

半导体行业是指研发、生产和销售半导体产品的公司和组织。这个行业的发展始于20世纪中叶，随着计算机、通信和消费电子市场的发展，成为了一个重要的全球产业。上游为半导体支撑业，包括半导体材料和半导体设备。中游按照制造技术分为分立器件和集成电路。",0
61fe954c-3e41-4404-ab50-7bc4763c88f5,根据上下文信息，你认为我国集成电路产业发展的速度快于全球水平的原因是什么？,"1、如何评价华为自研芯片？
据报道，半导体行业观察机构Techinsights加拿大实验室拆解华为Mate 60 Pro的麒麟9000s芯片后，通过电镜的方式，结合工艺特点，推断其制造工艺为“N+2”（等效7nm）制程。",0
61fe954c-3e41-4404-ab50-7bc4763c88f5,根据上下文信息，你认为我国集成电路产业发展的速度快于全球水平的原因是什么？,"95%以上半导体的半导体器件和99%以上的集成电路是用硅材料制作的。以硅材料为主体，GaAs半导体材料及新一代宽禁带半导体材料共同发展将成为未来半导体材料业发展的主流。

分立器件产业是半导体行业的一个分支，但也极其重要。半导体分立器件是指具有固定单一特性和功能，并且其本身在功能上不能再细分的半导体器件，如晶体管、二极管、电阻、电容、电感等。",0
61fe954c-3e41-4404-ab50-7bc4763c88f5,根据上下文信息，你认为我国集成电路产业发展的速度快于全球水平的原因是什么？,在经历了前几年严重的“缺芯”危机之后，半导体行业似乎迎来了周期变化，各家企业纷纷削减了设备投资。但美国、日本等国家依然在不惜重金积极拉拢台积电等代工企业入驻。日经中文网为您汇总了全球半导体行业在2022年的变化和发展。,0
5bfde8b2-ac82-499c-b33f-6dc7407a5778,根据上下文信息，提出一个问题。,"2010年以后受益于世界消费能力释放、全球半导体市场短暂复苏及我国相关政策的支持，我国集成电路销售收入大幅回升。2011~2017年中国集成电路销售规模从1933亿元提升至5411亿元，复合年增长率达19%，市场增速可观。

2017年中国集成电路产业销售额同比增长25%;其中，集成电路制造业增速最快，2017年同比增长29%，销售额达到1448亿元，设计业和封测业继续保持快速增长，增速分别为26%和21%，销售额分别为2074亿元和1890亿元。(本段数据来源均为中国半导体行业协会)",1
5bfde8b2-ac82-499c-b33f-6dc7407a5778,根据上下文信息，提出一个问题。,"240亿美元，年增幅度高达61.5%，其中DRAM销售大增76.8%、NANDFlash也大增47.5%;其他增幅较大的半导体器件包括整流器(rectifier)(同比增长18.3%)、diodes(同比增长16.4%)、传感器和制动器(同比增长16.2%)。



半导体行业在2017年的高成长性是过去十年中是十分罕见的，除了存储器供不应求导致涨价外，汽车电子与物联网等新兴行业需求也是背后重要的推手。

据WSTS估计，若剔除存储器的影响，2017年其他半导体器件的合并销售也成长将近10%。",0
5bfde8b2-ac82-499c-b33f-6dc7407a5778,根据上下文信息，提出一个问题。,"从产品的功能分，半导体市场主要分为集成电路、光电器件、分立器件和传感器四大类。

据WSTS的数据，2017年集成电路、光电子、分立器件和传感器的市场规模分别为3431亿美元、348亿美元、217亿美元、126亿美元，占比分别为83%、9%、5%、3%;相较于2016年，集成电路增长24%，传感器增长16%，分立器件增长12%，光电器件成长9%。



存储器市场回暖价格上涨是2017年全球半导体市场最大的增长动因。",0
5bfde8b2-ac82-499c-b33f-6dc7407a5778,根据上下文信息，提出一个问题。,"2017年我国集成电路销售规模已破5000亿元，2011~2017年复合增速达19%。

 

我国集成电路市场虽起步较晚，但受益于国家大力支持及全球集成电路产业向我国转移趋势加快，我国集成电路产业发展速度明显快于全球水平。

2008、2009年受到全球金融危机和全球半导体产业持续低迷的影响，我国集成电路市场规模连续两年呈负增长，分别下降1%和11%。",0
5bfde8b2-ac82-499c-b33f-6dc7407a5778,根据上下文信息，提出一个问题。,"以英特尔(Intel)、三星(Samsung)、高通(Qualcomm)等为代表的国际先进企业在技术、产品、上下游和市场等方面拥有雄厚的综合实力，占据着我国芯片市场主要份额。



▌产业趋势:投资不断攀高，行业日趋集中，业界强者恒强

集成电路产业是资本密集型、技术密集型产业。

从工业上讲，集成电路的集成度不断提高，现已经发展到过亿门电路数量级。一款芯片的设计和研发往往需要花费1~2年甚至更长的时间，企业需要为此投入大量的人力、物力、财力。",0
302f29c4-3daa-4fb3-84be-2a2fa2685536,根据《国家集成电路产业发展推进纲要》，到2020年中国集成电路全行业销售收入年均增速预计会达到多少？,我们预计2018年中国集成电路产业销售规模有望超过6000亿元，2020年规模有望达9000亿元级别。根据《国家集成电路产业发展推进纲要》，到2020年中国集成电路全行业销售收入年均增速超过20%。,1
302f29c4-3daa-4fb3-84be-2a2fa2685536,根据《国家集成电路产业发展推进纲要》，到2020年中国集成电路全行业销售收入年均增速预计会达到多少？,受半导体行业周期“磨底”、消费电子市场需求恢复缓慢等影响，今年A股半导体行业上市公司半年度业绩预告显示，归母净利润普遍同比下滑，IC设计、封测等环节成为“重灾区”， 。环比来看，部分头部企业第二季度业绩已经企稳复苏，盈利环比增长，人工智能、汽车电子、电网等板块贡献业绩，有公司表示下半年将企稳增长。,0
302f29c4-3daa-4fb3-84be-2a2fa2685536,根据《国家集成电路产业发展推进纲要》，到2020年中国集成电路全行业销售收入年均增速预计会达到多少？,"据Gartner数据，2008年经济危机发生后，2009年全球GDP下降2.2%，半导体产业总产值下降10.7%;而随着经济复苏信号的出现，2010年全球GDP增长4%，半导体产业总产值大幅增加31.8%。

我们认为，关注半导体产业也要关注全球经济形势，在目前欧美国家经济回暖的趋势下，未来全球半导体产业也会继续保持良好的成长性。



2017年全球半导体销售规模突破4000亿美元，大增21.6%，2018年或突破4500亿美元。",0
302f29c4-3daa-4fb3-84be-2a2fa2685536,根据《国家集成电路产业发展推进纲要》，到2020年中国集成电路全行业销售收入年均增速预计会达到多少？,"12英寸晶圆先进封装、测试生产线设备(17种)实现了国产化，设备国产化率达70%以上。

集成电路测试设备有望成为率先实现较大规模进口替代的环节。由于测试环节是贯穿集成电路生产过程的重要流程，测试设备制造企业在产业链中也占据着重要地位，是上中下游各类企业完成检测工艺的有力支撑。",0
302f29c4-3daa-4fb3-84be-2a2fa2685536,根据《国家集成电路产业发展推进纲要》，到2020年中国集成电路全行业销售收入年均增速预计会达到多少？,"半导体纳米竞争的盲点，中国笑到最后?

太田泰彦：目前只有台积电和三星电子能制造出5纳米以内的半导体，这两家企业还在进行2纳米的竞赛，日本也进入这场竞争。但中国似乎放弃了前沿领域。其实，在比较数字大小的纳米竞争的背后，还有一条“战线”……",0
fadc75c6-c4ac-4846-bf8b-6d3c7b8e26ae,根据上下文信息，谈谈在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等因素的共同带动下，对中国集成电路产业销售规模增速的预测。,在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等多方因素的共同带动下，同时随着云计算、大数据、物联网等领域的逐步成熟，考虑到过去四年增速保持20%以上，2011~2017年复合增速达19%，以及《国家集成电路产业发展推进纲要》的目标增速和国家集成电路产业投资基金的大力推动，我们认为2018~2020年中国集成电路产业销售规模有望保持20%左右的增速。,1
fadc75c6-c4ac-4846-bf8b-6d3c7b8e26ae,根据上下文信息，谈谈在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等因素的共同带动下，对中国集成电路产业销售规模增速的预测。,"多重因素驱动下，中国集成电路市场规模逐年增长，产业整体实力迅速提升，产业结构不断优化，产业区域聚集度也不断提高。

 

一、国家产业基金注入推动产业发展

近几年，集成电路已成为“科技战”的关键战场。在SIA 看来，中国半导体产业政策的核心就是国家集成电路产业投资基金，用其推动中国集成电路企业扩张规模、提高技术水平。

中国半导体行业协会近日发布统计数据，2021年中国集成电路产业销售额为1,0458.3亿元，同比增长18.2%。",0
fadc75c6-c4ac-4846-bf8b-6d3c7b8e26ae,根据上下文信息，谈谈在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等因素的共同带动下，对中国集成电路产业销售规模增速的预测。,"华天科技也预计上半年业绩下降，实现盈利5000万元~7000万元，比上年同期下降90.27%－86.38%。不过，第一季度公司亏损约1亿元，第二季度预计实现扭亏为盈。

　　除了人工智能带来高性能计算市场拉动，汽车电子开始逐步贡献业绩。

　　晶方科技预计，上半年实现净利润7000万元~8000万元，同比下降58.11%~63.35%；扣非后，公司净利润同比下降57.57%~62.22%。对比一季度盈利2857万元，公司二季度盈利环比或翻倍。",0
fadc75c6-c4ac-4846-bf8b-6d3c7b8e26ae,根据上下文信息，谈谈在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等因素的共同带动下，对中国集成电路产业销售规模增速的预测。,"2、半导体行业周期呈现什么特征？

通常来说，一个完整的半导体行业周期长达四到六年。本轮周期的上行阶段始于2019年下半年， 在新冠疫情、美国制裁等多方面影响下，终端环节倾向于提前采购、下长单囤货，需求前置导致整个产业链的供需关系发生变化，景气周期被拉长了。",0
fadc75c6-c4ac-4846-bf8b-6d3c7b8e26ae,根据上下文信息，谈谈在我国工业化和信息化融合持续深入、信息消费不断升温、智慧城市建设加速等因素的共同带动下，对中国集成电路产业销售规模增速的预测。,"绿色半导体：绿色半导体技术致力于减少半导体生产过程中对环境的影响，包括减少化学物质的使用、提高能源效率和废弃物的回收利用等。未来，绿色半导体技术将会成为行业的重要趋势和方向。

半导体技术的不断创新和发展将推动半导体行业向更高性能、更节能、更环保的方向发展，为人类创造更多的便利和价值。",0
3c9fafdf-bcdf-44c8-a324-bb7b32f20edc,What is the current level of self-sufficiency in China's integrated circuit consumption market according to the China Semiconductor Industry Association in 2015?,"中国是全球最大集成电路进口市场，作为电子信息产业的核心，“中国芯”的进口依赖严重影响我国信息产业安全，我国芯片的国产化需求强烈。

我国集成电路市场仍严重依赖进口，中国半导体行业协会统计2015年我国集成电路消费市场自给率仅为30%，约70%依赖进口。

2017年，集成电路产品进口金额达到2588亿美元，已经替代原油成为我国第一大进口商品。",1
3c9fafdf-bcdf-44c8-a324-bb7b32f20edc,What is the current level of self-sufficiency in China's integrated circuit consumption market according to the China Semiconductor Industry Association in 2015?,"虽然2018年存储器芯片市场增速或将不如2017年强劲，但供给仍然偏紧，我们认为存储器仍会带动半导体市场继续成长。



▌地区分布:中国既是全球最大消费市场，也是全球最大进口市场

过去二十年全球半导体市场消费格局不断变迁，以中国市场为核心的亚太地区(除日本)2017年占比已达60%，中国占比32%。",0
3c9fafdf-bcdf-44c8-a324-bb7b32f20edc,What is the current level of self-sufficiency in China's integrated circuit consumption market according to the China Semiconductor Industry Association in 2015?,"采用该模式厂商涵盖从IC设计、制造到封装测试等各业务环节，代表厂商有英特尔、三星等。另一类是专业代工模式，每个环节均由特定的厂商负责完成，包括无晶圆厂商(Fabless)，采用该模式的厂商仅进行芯片的设计、研发、应用和销售，而将制造、封装和测试外包，代表厂商如联发科；向IC设计公司提供生产制造专门服务的晶圆代工厂商(Foundry)，如台积电；专业从事IC封装测试的厂商，如日月光。

图片

资料来源：资产信息网 千际投行

2.",0
3c9fafdf-bcdf-44c8-a324-bb7b32f20edc,What is the current level of self-sufficiency in China's integrated circuit consumption market according to the China Semiconductor Industry Association in 2015?,"全球半导体的资本支出的不断增长，也是行业进入门槛较高的一种体现，民间资本往往并不青睐于投资这样的领域，需要政府牵头带动。



据Gartner数据，2017年全球半导体行业资本支出营收占比为23.5%，占比较2016年提升1.8pct，整体行业的资本支出在提高。从2008年到2016年，除了09年金融危机时，行业的资本支出相较营收收入比例有所下调，行业的资本投入占收入的比例在20%附近波动。",0
3c9fafdf-bcdf-44c8-a324-bb7b32f20edc,What is the current level of self-sufficiency in China's integrated circuit consumption market according to the China Semiconductor Industry Association in 2015?,"近年国产设备技术发展稳健，12英寸28nm晶圆关键设备(光刻机外)已进入主流生产线实现量产，其中刻蚀机已进入7nm产线。

据中国电子专用设备工业协会数据，2016年中芯国际北京晶圆厂使用国产集成电路晶圆设备加工的12英寸正式产品突破一千万片次，标志着集成电路国产设备在市场化大生产线中得到充分验证;

2017年中微半导体研制的7nm等离子刻蚀机已在国际顶尖的集成电路生产线上量产使用，达到了国际先进水平;",0
5f812e36-ff56-4b5e-bd1d-763954d89898,What are some of the international companies mentioned in the context that have strong comprehensive strength in the chip market in China?,"以英特尔(Intel)、三星(Samsung)、高通(Qualcomm)等为代表的国际先进企业在技术、产品、上下游和市场等方面拥有雄厚的综合实力，占据着我国芯片市场主要份额。



▌产业趋势:投资不断攀高，行业日趋集中，业界强者恒强

集成电路产业是资本密集型、技术密集型产业。

从工业上讲，集成电路的集成度不断提高，现已经发展到过亿门电路数量级。一款芯片的设计和研发往往需要花费1~2年甚至更长的时间，企业需要为此投入大量的人力、物力、财力。",1
5f812e36-ff56-4b5e-bd1d-763954d89898,What are some of the international companies mentioned in the context that have strong comprehensive strength in the chip market in China?,"人工智能可被广泛应用于汽车、娱乐、金融、教育、医疗、制造业、交通等各个行业。

展望未来，人工智能可称为应对一些社会核心挑战的强大工具，在医疗领域，人工智能将大幅提升我们分析人类基因组和为患者开发个性化治疗方案的能力，甚至大大加快治愈癌症、阿茲海默症和其他疾病的进程。",0
5f812e36-ff56-4b5e-bd1d-763954d89898,What are some of the international companies mentioned in the context that have strong comprehensive strength in the chip market in China?,"环保和可持续发展的要求将推动半导体行业向更环保、高效的方向发展。绿色半导体技术、新能源材料和可持续制造技术将成为未来半导体行业的重要方向。

总之，半导体行业在未来仍然具有广阔的发展前景，技术创新、市场需求和环保可持续性将是其发展的重要驱动力。
8月29日，华为新机Mate 60 Pro未发先售。华为称之为“史上最强大的Mate手机”，也是全球首款支持卫星通话的大众智能手机。",0
5f812e36-ff56-4b5e-bd1d-763954d89898,What are some of the international companies mentioned in the context that have strong comprehensive strength in the chip market in China?,"全球半导体的资本支出的不断增长，也是行业进入门槛较高的一种体现，民间资本往往并不青睐于投资这样的领域，需要政府牵头带动。



据Gartner数据，2017年全球半导体行业资本支出营收占比为23.5%，占比较2016年提升1.8pct，整体行业的资本支出在提高。从2008年到2016年，除了09年金融危机时，行业的资本支出相较营收收入比例有所下调，行业的资本投入占收入的比例在20%附近波动。",0
5f812e36-ff56-4b5e-bd1d-763954d89898,What are some of the international companies mentioned in the context that have strong comprehensive strength in the chip market in China?,"由于其正处于产品开发与验证投入阶段，影响了公司的投资收益。

　　设备企业：


　　业绩翻倍增长

　　虽然整体半导体板块尚未走出低谷，但国产替代需求推动下，设备环节企业保持逆周期高速增长，龙头设备厂商上半年业绩翻倍增长。国家统计局最新披露，围绕着克服“卡脖子”工程，今年上半年半导体相关行业制造业增长较快，半导体器件专用设备制造业增加值增长30.9%。",0
afe59a86-5498-4e37-9518-e9434f5d1726,What are some characteristics of the integrated circuit industry mentioned in the context?,"以英特尔(Intel)、三星(Samsung)、高通(Qualcomm)等为代表的国际先进企业在技术、产品、上下游和市场等方面拥有雄厚的综合实力，占据着我国芯片市场主要份额。



▌产业趋势:投资不断攀高，行业日趋集中，业界强者恒强

集成电路产业是资本密集型、技术密集型产业。

从工业上讲，集成电路的集成度不断提高，现已经发展到过亿门电路数量级。一款芯片的设计和研发往往需要花费1~2年甚至更长的时间，企业需要为此投入大量的人力、物力、财力。",1
afe59a86-5498-4e37-9518-e9434f5d1726,What are some characteristics of the integrated circuit industry mentioned in the context?,"第三代半导体材料主要以碳化硅(SiC)、氮化镓(GaN)、氧化锌(ZnO)、金刚石、氮化铝（AlN）为代表的宽禁带半导体材料。

图片

资料来源：资产信息网 千际投行

禁带宽度决定发射光的波长，禁带宽度越大发射光波长越短；禁带宽度越小发射光波长越长。其它参数数值越高，半导体性能越好。电子迁移速率决定半导体低压条件下的高频工作性能，饱和速率决定半导体高条件下的高频工作性能。",0
afe59a86-5498-4e37-9518-e9434f5d1726,What are some characteristics of the integrated circuit industry mentioned in the context?,受益于汽车智能化、网联化的产业发展趋势，晶方科技持续发力车载摄像头封装、微型光学器件制造等新领域的开发拓展，相应业务规模与生产能力持续增强，但整体规模还有待进一步提升。同时，晶方科技持续推进国际先进技术与项目的协同整合，所投资的VisIC公司作为全球领先的第三代半导体GaN（氮化镓）器件设计公司，通过与国际知名汽车厂商合作，共同开发800V及以上高功率主驱动逆变器模块。,0
afe59a86-5498-4e37-9518-e9434f5d1726,What are some characteristics of the integrated circuit industry mentioned in the context?,"2)以中芯国际、华虹半导体为代表的晶圆代工制造企业;3)以长电科技、华天科技、通富微电为代表的芯片封测企业;4)采用IDM模式的华润微电子、士兰微等。

渐趋完整的产业生态体系为实现半导体设备的进口替代并解决国内较大市场缺口提供了良好的基础。



中国本土设备企业:机遇与挑战并存，最“坏”的时代亦是最好的时代

设备制造业是半导体产业的基础，是完成晶圆制造、封装测试环节和实现集成电路技术进步的关键。",0
afe59a86-5498-4e37-9518-e9434f5d1726,What are some characteristics of the integrated circuit industry mentioned in the context?,"进一步细分，集成电路包括逻辑芯片、存储芯片、处理器芯片和模拟芯片四种。根据WSTS的数据，2017年逻辑芯片、存储芯片、处理器芯片和模拟芯片市场规模分别为1022亿美元、1240亿美元、639亿美元和530亿美元，在整个集成电路市场的比例为30%、36%、19%、15%。

2017年逻辑芯片、存储芯片、处理器芯片和模拟芯片的销售额较2016年分别增长12%、62%、6%、11%。",0
b21b88e8-c002-4b94-b885-bf4911594f71,"How long does it typically take for a chip to be designed and developed, according to the context?","以英特尔(Intel)、三星(Samsung)、高通(Qualcomm)等为代表的国际先进企业在技术、产品、上下游和市场等方面拥有雄厚的综合实力，占据着我国芯片市场主要份额。



▌产业趋势:投资不断攀高，行业日趋集中，业界强者恒强

集成电路产业是资本密集型、技术密集型产业。

从工业上讲，集成电路的集成度不断提高，现已经发展到过亿门电路数量级。一款芯片的设计和研发往往需要花费1~2年甚至更长的时间，企业需要为此投入大量的人力、物力、财力。",1
b21b88e8-c002-4b94-b885-bf4911594f71,"How long does it typically take for a chip to be designed and developed, according to the context?",华为自研芯片的推出意味着国内在半导体先进制程大规模生产又进了一步，但并不代表“卡脖子”的风险解除，在看到进步的同时，我们还是要保持冷静，综合来看，这一次进步为我们与美国的博弈增加了谈判的筹码。,0
b21b88e8-c002-4b94-b885-bf4911594f71,"How long does it typically take for a chip to be designed and developed, according to the context?",在这样的背景下，美国内部的观点也在发生分化。中国进步的速度有目共睹，海外制裁激励我们国产替代的进程，产业人士认为美国“为了国家安全付出了过高的代价”，长期看，随着中国产业链的建设完善，中国可能进一步抢占成熟制程的全球市场份额，这也是美国所担心的，所以美国也需要进一步评估制裁所需要付出的代价是否值得，一刀切地以国家安全的名义进行技术封锁反而在长期的维度危害了国家安全。,0
b21b88e8-c002-4b94-b885-bf4911594f71,"How long does it typically take for a chip to be designed and developed, according to the context?","半导体集成电路行业分析报告 | 一文带你读懂半导体集成电路行业现状与发展前景
半导体集成电路行业现状

根据SIA近期发布数据显示，2021年全球半导体市场销售额总计5,559亿美元，同比增长26.2%，创下历史新高。

 

同期，中国以1,925亿美元的半导体销售额成为全球规模最大的区域市场，占比34.6%；同比涨幅则为27.1%，全球第三，位于美国(27.4%)和欧洲(27.3%)市场之后。",0
b21b88e8-c002-4b94-b885-bf4911594f71,"How long does it typically take for a chip to be designed and developed, according to the context?","全球半导体设备市场集中度高，美日欧五大巨头引领全球半导体设备市场。

据Bloomberg数据，2017年全球五大半导体设备制造商分别为应用材料(AMAT)、阿斯麦(ASML)、拉姆研究(LamResearch)、东晶电子(TLE)、科磊(KLA)，这五大半导体制造商在2017年以其领先的技术、强大的资金支持占据着全球半导体设备制造业超过70%的份额。",0
5cb8175a-6ee8-4ff5-97b1-ac926b66b6df,"What are some of the resources that companies need to invest in for the design and development of a chip, as mentioned in the context?","以英特尔(Intel)、三星(Samsung)、高通(Qualcomm)等为代表的国际先进企业在技术、产品、上下游和市场等方面拥有雄厚的综合实力，占据着我国芯片市场主要份额。



▌产业趋势:投资不断攀高，行业日趋集中，业界强者恒强

集成电路产业是资本密集型、技术密集型产业。

从工业上讲，集成电路的集成度不断提高，现已经发展到过亿门电路数量级。一款芯片的设计和研发往往需要花费1~2年甚至更长的时间，企业需要为此投入大量的人力、物力、财力。",1
